,award_score,Bronze,Silver,Shortlist,Gold,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,mode,speechiness,tempo,time_signature,valence,audioEffect_HandClaps,audioEffect_Silence,audioEffect_Silence_duration,audioEffect_Speech,contentModeration_adultClassifierValue,durationInSeconds,meanSentiment,n_faces,n_topics,sentiment_Negative_durationratio,Loser,million,new,people,abstract,building,car,electronics,floor,grass,indoor,man,monitor,nintendo,outdoor,person,road,screen,sky,text,tree,wall,at_new,at_people,at_world,"category_Public Health & Safety, Public Awareness Messages",categoryCode_A03,categoryCode_A04,categoryCode_A06,categoryCode_B01,categoryCode_B02,categoryCode_B03,categoryCode_C01,categoryCode_C02,categoryCode_C03,categoryCode_E01,categoryCode_F02,categoryCode_F03,festivalYear_2012.0,festivalYear_2013.0,festivalYear_2015.0,festivalYear_2016.0,festivalYear_2017.0,mediaCode_DIB,mediaCode_DIC,mediaCode_DID,mediaCode_DIE,mediaCode_IA,mediaCode_IB,mediaCode_IC,mediaCode_ID,mediaCode_IE,mediaCode_IF,mediaCode_MOA,mediaCode_MOC,mediaCode_MOF,mediaCode_MOI,mediaDescription_Campaign,mediaDescription_Craft,mediaDescription_Digital & Social,mediaDescription_Direct Marketing: Digital & Social,mediaDescription_Online Video,mediaDescription_Sectors,mediaDescription_Strategy,mediaDescription_Technology,mediaDescription_Use of Direct Marketing,mediaDescription_Web Campaign,mediaDescription_Web Platforms,section_Mobile,Grand Prix
159,5.0,1.0,0.0,0.0,0.0,0.106,0.6990000000000001,12.178089750893692,0.9440000000000001,0.0,4.0,0.76,1.0,0.0393,128.93,4.0,0.855,1.0,1.0,4.807294370078226,1.0,0.9873799999999989,4.820281565605037,0.24941422009017003,2.1972245773362196,5.0,0.0,0,0.0,0.0,0.08751408420242583,0.0,0.28686023535220245,0.5246820430116174,0.0,0.0,0.0,0.06511806744505434,0.16534477007785808,0.05479477704048185,0.0,0.3206106704299723,0.2647207706541957,0.21729826444574576,0.0,0.25978401534647855,0.0,0.0,0.0,0.0,0.0454747464663006,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
160,3.0,0.0,0.0,1.0,0.0,0.49200000000000005,0.27699999999999897,13.790467584004526,0.182,0.782,2.0,0.125,0.0,0.034,96.008,4.0,0.0357,0.0,1.0,2.564949357461529,1.0,0.58116,4.736198448394496,0.507306994779521,0.6931471805599453,5.0,0.157433628318584,0,0.08205351930376212,0.0,0.0,0.0627476313300142,0.03178482444128326,0.0,0.07748821071146904,0.033078261468582434,0.0,0.2110458614812801,0.04122137244362965,0.1366064322014998,0.03019545950821556,0.019982506626868953,0.19798908926293068,0.0,0.09256282750851104,0.0,0.0,0.0,0.06978117925943048,0.027166878900936782,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
161,10.0,0.0,0.0,0.0,1.0,0.662999999999999,0.8320000000000001,12.235053610953262,0.624,5.4600000000000006e-05,4.0,0.0567,0.0,0.0424,143.19899999999902,4.0,0.9670000000000001,1.0,1.0,4.897839799950911,1.0,0.91766,4.897839799950911,0.25619104081269606,0.6931471805599453,6.0,0.0057894736842105205,0,0.0,0.0,0.0,0.024318145730778354,0.036955083868828356,0.0,0.0,0.11537675116608047,0.04371745427070772,0.18875039239649843,0.09585324459832324,0.0,0.03510718584100712,0.20909654187411708,0.23019486586565358,0.20995265108678965,0.0,0.2342687212881239,0.033021931534913576,0.12132279439736524,0.027044030994118076,0.0,0.07908750897948294,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
162,10.0,0.0,0.0,0.0,1.0,0.0056700000000000006,0.552999999999999,12.694787620566458,0.768,2.9299999999999896e-05,3.0,0.115999999999999,0.0,0.0394,79.58,4.0,0.159,0.0,1.0,3.768152635008444,1.0,0.19759000000000002,4.189654742026425,0.542646635278243,0.0,2.0,0.0,0,0.0,0.0,0.0,0.3611134112529791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4127401654058565,0.0,0.0,0.0,0.0,0.19976259076430836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
163,3.0,0.0,0.0,1.0,0.0,0.96,0.462,11.882715035025827,0.35600000000000004,0.9129999999999989,11.0,0.12300000000000001,1.0,0.0353,97.005,4.0,0.467,1.0,1.0,2.302585092994046,1.0,0.67925,4.59511985013459,0.5044390037059721,1.0986122886681098,6.0,0.14816326530612198,0,0.0,0.0,0.07510000390315132,0.04889719240384,0.0,0.0,0.030192023729632166,0.038665223239434034,0.0,0.17078661999849012,0.0,0.0,0.07059102448968455,0.07007273465794413,0.25071551511689755,0.04221578112715115,0.0,0.0,0.03319907195402393,0.0,0.0,0.0,0.10601568025574469,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
164,10.0,0.0,0.0,0.0,1.0,4.07e-05,0.591,11.48247656671073,0.33299999999999896,0.000304,7.0,0.309,1.0,0.0539,139.83100000000002,4.0,0.0374,1.0,1.0,4.4331949212482815,1.0,0.31172,5.1647859739235145,0.42501864856357396,1.3862943611198906,8.0,0.119080459770114,0,0.0,0.0,0.0,0.1553820344457599,0.0,0.0,0.0,0.0,0.0,0.0,0.07655740038118956,0.0,0.014019947336940886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010527784975643058,0.013569317722627098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
165,3.0,0.0,0.0,1.0,0.0,0.95,0.42200000000000004,11.341555717580368,0.0247,0.932,9.0,0.127,1.0,0.0485,70.283,3.0,0.15,0.0,1.0,2.884800712846709,1.0,0.99616,4.795790545596741,0.350017513022308,2.0794415416798357,5.0,0.19008333333333302,0,0.2194537352819676,0.0,0.0,0.049246102548407146,0.0,0.0,0.0608149230513547,0.0,0.0,0.24845207500173777,0.24263767709436157,0.0643275377225198,0.0,0.0,0.21365766853076046,0.0,0.0726459054953083,0.0,0.0,0.040947987567915144,0.13691557103108254,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
166,7.0,0.0,1.0,0.0,0.0,0.995,0.425,12.098075323217843,0.0313,0.935,7.0,0.125,1.0,0.0661,177.145,4.0,0.41200000000000003,1.0,1.0,3.7376696182833657,1.0,0.80908,4.74493212836325,0.415001696545932,0.6931471805599453,6.0,0.0,0,0.0,0.0,0.0,0.02161097047971315,0.0,0.0,0.053375574462851086,0.034177545046668444,0.03885068475828378,0.2683809335316088,0.1916607351665364,0.028229249561171097,0.0,0.1032329073633192,0.2727584307278756,0.0,0.0,0.14870654543104272,0.02934582247695432,0.07187783030456268,0.21630061179128565,0.0,0.04685548645557166,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
167,3.0,0.0,0.0,1.0,0.0,0.166,0.775,12.373707715234994,0.6970000000000001,0.0,7.0,0.185,1.0,0.193999999999999,120.007,4.0,0.397,0.0,1.0,3.4011973816621555,1.0,0.06971000000000001,4.2626798770413155,0.408023007811213,0.0,5.0,0.0598571428571428,0,0.0,0.0,0.0,0.0,0.0,0.05634742993232238,0.0,0.0,0.0,0.0,0.0,0.0,0.08454753032516006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
168,5.0,1.0,0.0,0.0,0.0,0.308,0.562,12.25155257500839,0.29600000000000004,0.046,1.0,0.0754,1.0,0.0374,136.017,4.0,0.0611,0.0,1.0,3.182211840496605,1.0,0.8006800000000001,4.795790545596741,0.59965387531206,1.3862943611198906,6.0,0.0,0,0.04697353576851505,0.0,0.0,0.013636063989812711,0.08288820931711884,0.0,0.0,0.0,0.04902791606784248,0.04233566913061724,0.08062257242662331,0.01781205771216392,0.03937173811935185,0.18238576974364906,0.11832203927755813,0.0,0.020115383038854344,0.0,0.07406636615511118,0.02267669317308062,0.030329132924927907,0.0,0.014782409058902629,0.11431875120369575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
169,7.0,0.0,1.0,0.0,0.0,0.0023,0.634,12.35977179486145,0.903,0.0,9.0,0.315,1.0,0.034,117.99,4.0,0.718,0.0,1.0,3.292126286607793,1.0,0.99335,4.787491742782046,0.39957324849133297,1.3862943611198906,5.0,0.0562184873949579,0,0.0,0.0,0.0,0.1326759079792787,0.0,0.0,0.0,0.0,0.0,0.12014238927400817,0.08715999155962634,0.08665370489996946,0.06384639423333492,0.0,0.10465885974959817,0.0,0.0,0.0,0.0,0.0,0.09836526757391947,0.0,0.023971598958422,0.030897120651569566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
170,5.0,1.0,0.0,0.0,0.0,0.733,0.7440000000000001,11.965312326187798,0.129,0.0126,8.0,0.231,1.0,0.0576,71.293,4.0,0.28600000000000003,1.0,1.0,2.8564702062204774,1.0,0.882929999999999,4.795790545596741,0.399474893967714,1.791759469228055,6.0,0.0754166666666666,0,0.0,0.0,0.044977543570796454,0.07870743099988378,0.0,0.0,0.0,0.0,0.0,0.1832712738489649,0.21328720409919696,0.0,0.0568134683822524,0.037597556948417474,0.23282570968596272,0.0,0.0,0.0,0.05343893047070551,0.0,0.0875299550793562,0.051115122625072576,0.02133103514850138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
171,3.0,0.0,0.0,1.0,0.0,0.805,0.292,12.506921405463638,0.0464,0.24600000000000002,2.0,0.11699999999999901,1.0,0.0325,88.221,4.0,0.0568,0.0,1.0,4.351567427189173,1.0,0.6643600000000001,4.795790545596741,0.272100978589944,0.6931471805599453,5.0,0.1125,0,0.08383463532784413,0.23913677318154916,0.0,0.18617413261504068,0.0,0.05970859225201509,0.11495494022097608,0.04907210445074711,0.05578179643500728,0.16858678756417766,0.06115253354769587,0.12159463306745272,0.0,0.08893305834523495,0.1713365663214786,0.0,0.09154557581708359,0.04270255877031303,0.0,0.0,0.10352144173500387,0.1612099136822863,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
172,3.0,0.0,0.0,1.0,0.0,0.696,0.618,12.60071944620246,0.638,0.9109999999999989,7.0,0.12,1.0,0.035,124.00399999999901,4.0,0.344,0.0,1.0,4.225372824628503,1.0,0.59438,4.867534450455582,0.45135372025729203,0.6931471805599453,7.0,0.0,0,0.0,0.037456673491159456,0.0,0.020936168377467857,0.0,0.0,0.07756338489615737,0.0662207038316255,0.0,0.11375032571119542,0.0,0.10939116733087749,0.0,0.04000378479407705,0.08257548575637393,0.0,0.0,0.0,0.0,0.0,0.0,0.054386468993760775,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0
173,7.0,0.0,1.0,0.0,0.0,0.0897,0.322,11.597643380653578,0.284,0.785,2.0,0.311,0.0,0.0294,95.042,4.0,0.0368,0.0,1.0,1.4816045409242133,1.0,0.47758999999999896,4.859812404361672,0.47612174395112,2.1972245773362196,7.0,0.369375,0,0.0,0.0930606875555627,0.0,0.02500452012439097,0.03799813310301676,0.0,0.0,0.039544411655364174,0.0,0.11644669879229008,0.06159917603507568,0.016331030561801192,0.01804903927689595,0.08361042917818266,0.1380703718756044,0.0,0.01844284026463323,0.017205778941531934,0.0679079367935492,0.08316473598606537,0.0,0.06495493988826678,0.027106578927500832,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
174,3.0,0.0,0.0,1.0,0.0,0.691,0.45299999999999896,12.75785209512629,0.787,4.1899999999999894e-05,11.0,0.11,0.0,0.0457,102.282999999999,4.0,0.588,0.0,1.0,4.519612297626445,1.0,0.8016800000000001,4.852030263919617,0.331674669902639,0.6931471805599453,6.0,0.0433858267716535,0,0.0,0.03369576200420373,0.0,0.059390003958835244,0.030084017665472397,0.07618874825228374,0.12223635759553926,0.0,0.0,0.12292479507017579,0.07803123148155443,0.10343729479227304,0.02857969969097423,0.03782648436354706,0.0468486719972294,0.0,0.08760978822067372,0.0544888830429582,0.0,0.0,0.08806291540947066,0.025713178510119682,0.0,0.05532218006301231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
175,10.0,0.0,0.0,0.0,1.0,0.529,0.512,12.799106630248883,0.316,6.330000000000001e-05,4.0,0.10300000000000001,0.0,0.122,75.693,4.0,0.757,0.0,1.0,2.5649493574615367,1.0,0.35200000000000004,3.4657359027997265,0.286691672503129,0.0,4.0,0.402903225806451,0,0.0,0.0,0.0,0.22347748435659867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04845292001682853,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
176,3.0,0.0,0.0,1.0,0.0,0.981,0.182,11.331091789142997,0.0195,0.903,5.0,0.13,1.0,0.0374,68.556,4.0,0.254,1.0,1.0,4.794963757620747,1.0,0.97155,4.882801922586371,0.565865472847949,2.0794415416798357,3.0,0.0,0,0.24092484388145335,0.22907791240765704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463588019471129,0.1393603001035511,0.0,0.0,0.0,0.1859325316863687,0.0,0.0,0.0,0.0,0.0,0.0,0.12246024079503016,0.05110432229328966,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
177,5.0,1.0,0.0,0.0,0.0,0.991,0.46299999999999897,12.9241099801435,0.0818,0.925,3.0,0.0963,1.0,0.0411,94.633,3.0,0.319,1.0,1.0,3.496507561466477,1.0,0.9831799999999989,4.795790545596741,0.466792534680682,1.6094379124341003,6.0,0.0510833333333333,0,0.20255765280525323,0.0,0.0,0.019499365323345775,0.0,0.11256683978809712,0.04816025392157185,0.0,0.0,0.1664832584980576,0.057644529764201556,0.07641291961143985,0.0,0.09314603321299766,0.10767191724293054,0.0,0.0,0.05367057917282586,0.0,0.0,0.06505530224322523,0.0,0.0,0.10898272378769003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
178,3.0,0.0,0.0,1.0,0.0,0.17300000000000001,0.35,12.309535862454515,0.735,0.0006889999999999991,0.0,0.61,1.0,0.17300000000000001,99.97200000000001,4.0,0.266,1.0,1.0,2.2192034840549946,1.0,0.9701799999999989,4.663439094112067,0.47928630302958397,2.5649493574615367,6.0,0.100285714285714,0,0.0,0.0,0.0,0.020019569746823663,0.015211375225771534,0.0,0.0,0.0,0.03598977630182967,0.03107721852772275,0.02959118578991972,0.0,0.02890149451934576,0.04781549239233394,0.0947523348115627,0.017284055242101665,0.0,0.0551024038621606,0.0,0.0,0.0,0.0,0.05425639491752703,0.04195881257967758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
179,7.0,0.0,1.0,0.0,0.0,0.0107,0.747,12.669599093051609,0.68,0.8029999999999989,1.0,0.0964,1.0,0.0346,93.804,4.0,0.58,0.0,1.0,1.7227665977411035,1.0,0.9052399999999989,4.836281906951478,0.46843573695101903,2.1972245773362196,6.0,0.3012,0,0.0,0.0,0.0,0.014014462750248518,0.021297086218893556,0.0,0.0,0.0,0.0,0.17404191076871892,0.1657196737924144,0.0,0.0,0.05355627082832593,0.1547705833935294,0.0,0.041347163890637764,0.0,0.019030424217401497,0.06991790417169746,0.20260995222802877,0.0,0.04557785617676011,0.01958184660906106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
180,5.0,1.0,0.0,0.0,0.0,0.696,0.618,12.60071944620246,0.638,0.9109999999999989,7.0,0.12,1.0,0.035,124.00399999999901,4.0,0.344,0.0,1.0,4.225372824628503,1.0,0.600989999999999,4.867534450455582,0.45135372025729203,0.6931471805599453,7.0,0.0,0,0.0,0.037849757793391156,0.0,0.021112125767448694,0.0,0.0,0.07821526400404108,0.06677725372169263,0.0,0.11470633686188682,0.0,0.11031054206762318,0.0,0.040339995385949075,0.09992338669608566,0.0,0.0,0.0,0.0,0.0,0.0,0.05484355841728275,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
181,3.0,0.0,0.0,1.0,0.0,0.0287,0.48,12.532786711405711,0.96,0.0,8.0,0.414,0.0,0.385,173.683,4.0,0.835,1.0,1.0,5.159055299214529,1.0,0.56083,5.159055299214529,0.357727628291664,1.791759469228055,6.0,0.0,0,0.0,0.0,0.11339829605800555,0.030077220499944136,0.022853432544198818,0.0,0.018571458000201622,0.0,0.0,0.023345066003018625,0.014819176620906836,0.03928825706352842,0.0,0.08620507590433962,0.059314604473123776,0.0,0.022184363888012534,0.020696338282970992,0.04084225528974428,0.0,0.0,0.0,0.08151431694606853,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
182,3.0,0.0,0.0,1.0,0.0,0.0168,0.39899999999999897,12.05800177945577,0.496,0.669,11.0,0.414,0.0,0.035,55.766000000000005,4.0,0.107,0.0,1.0,4.119037174812471,1.0,0.5796600000000001,4.941642422609304,0.42119867850440396,2.0794415416798357,7.0,0.0608633093525179,0,0.0,0.06609004258271493,0.12896288702556602,0.03517611148095014,0.0,0.0,0.0,0.0,0.06323714242502543,0.1774674022039373,0.1386513780750125,0.0459486643841132,0.0,0.06721275680467108,0.20811003524068397,0.0,0.07783561555431721,0.0,0.0,0.0,0.019559547419344292,0.06853347500916315,0.1143998010132779,0.09830033895676558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
183,5.0,1.0,0.0,0.0,0.0,0.247,0.6829999999999989,11.434379969248631,0.5660000000000001,0.705,11.0,0.0887,1.0,0.0595,103.051,4.0,0.27699999999999897,0.0,1.0,4.787491742782046,1.0,0.995729999999999,4.787491742782046,0.496725804918831,0.0,5.0,0.0,0,0.0,0.12087985056200884,0.0,0.02197106753995149,0.0,0.0,0.027132477752627445,0.0,0.0,0.01705330523736062,0.043300959997286836,0.02869962500262823,0.0,0.020990609210763657,0.017331457619056675,0.0,0.09723255325044869,0.03023687951788523,0.0298348030349606,0.0,0.0,0.11414971087139461,0.0,0.1841957478093213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
184,3.0,0.0,0.0,1.0,0.0,0.925,0.153,12.518972802243999,0.177,0.963,7.0,0.0771,0.0,0.0303,79.01,4.0,0.0775,0.0,1.0,2.3702437414678594,1.0,0.7987,4.795790545596741,0.523322004719866,1.0986122886681098,5.0,0.106333333333333,0,0.0,0.0,0.0,0.028730259523266178,0.043659955080856544,0.0,0.05321929345887079,0.0,0.10329848507357826,0.055748984921641036,0.05662209248897356,0.018764397156546823,0.0,0.17841312075622584,0.07932161058732985,0.02480449874797322,0.0,0.1383863974520249,0.019506599587419047,0.07166737562380342,0.0,0.0,0.04671829594214012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
185,3.0,0.0,0.0,1.0,0.0,0.0965,0.915,12.333823613644991,0.696,0.000335,3.0,0.153,1.0,0.0381,120.007,4.0,0.823,0.0,1.0,1.667706820558078,1.0,0.897929999999999,4.836281906951478,0.6330906028321279,2.0794415416798357,6.0,0.07200000000000001,0,0.0,0.0,0.0,0.04024801148852385,0.0,0.0,0.0,0.0,0.0,0.07809834727676933,0.05949110798550984,0.02628690742317607,0.11620905925160523,0.01922597250064699,0.09524662888085556,0.0,0.0,0.0,0.02732665340738358,0.0,0.02237975876527533,0.10455338290252486,0.043631547202716205,0.056236931899085844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
186,3.0,0.0,0.0,1.0,0.0,0.9590000000000001,0.755999999999999,10.211009016314167,0.44299999999999895,0.8690000000000001,5.0,0.354,1.0,0.775,93.755,4.0,0.988,1.0,1.0,3.9815490680767565,1.0,0.80256,4.248495242049359,0.434290004271141,0.6931471805599453,4.0,0.0772463768115942,0,0.0,0.0,0.15426769965364207,0.3062338482251502,0.0,0.0,0.0,0.0,0.0,0.10563992402582247,0.0,0.0,0.0,0.0,0.0,0.0,0.05019378645979864,0.0,0.0,0.0,0.0,0.0,0.07377290128960037,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
187,5.0,1.0,0.0,0.0,0.0,0.878,0.40700000000000003,11.87785326025468,0.218999999999999,0.841,2.0,0.133,1.0,0.0679,75.346,3.0,0.24100000000000002,0.0,1.0,3.459466289786131,1.0,0.93509,4.912654885736052,0.584556258944088,2.1972245773362196,6.0,0.0536296296296296,0,0.0,0.0,0.09311069159968029,0.01578878310956478,0.023993433153179467,0.03038207294223253,0.019497860342123016,0.049939621773653055,0.0,0.19607672659822808,0.17114243790132952,0.04124807806160339,0.06838100432912038,0.030168418131139376,0.17436552627733887,0.0,0.0,0.021728736291481345,0.0,0.0,0.19314448517242777,0.02050748130115618,0.01711610114489386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
188,3.0,0.0,0.0,1.0,0.0,0.845,0.45399999999999896,11.477546961068413,0.37,4.95e-05,1.0,0.512,1.0,0.308,79.54899999999991,3.0,0.59,1.0,1.0,4.33073334028633,1.0,0.9931700000000001,5.1647859739235145,0.443755382786488,2.302585092994046,8.0,0.0851724137931034,0,0.0,0.0,0.13391835779568476,0.021040920114406846,0.03197484611341437,0.0,0.12991910744911753,0.03327601579524425,0.0,0.19597622147404836,0.06220171403983931,0.0,0.0,0.02010196959038549,0.26556365697984985,0.0,0.0,0.0,0.0,0.0,0.16379616744339567,0.027329292752392084,0.09123908140625449,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
189,3.0,0.0,0.0,1.0,0.0,0.7859999999999989,0.541,12.346708119309138,0.5329999999999989,0.0102,6.0,0.138,1.0,0.037000000000000005,131.14700000000002,4.0,0.653,0.0,1.0,2.6461747973841225,1.0,0.9808600000000001,4.787491742782046,0.7176380899985241,1.3862943611198906,5.0,0.0784033613445378,0,0.0,0.0,0.0,0.04063035156463264,0.0926159049900711,0.0,0.0,0.19276954806343888,0.03652119606885736,0.17344855102291748,0.08007499975031906,0.02653662257215201,0.0,0.17467750422561484,0.19230286782633732,0.10523561442581109,0.029968144962376563,0.055916037889155265,0.05517249145804112,0.06756803258138899,0.18073886046749493,0.0,0.19820713284116312,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
190,3.0,0.0,0.0,1.0,0.0,0.9309999999999989,0.313,11.943590374100134,0.259,0.8320000000000001,2.0,0.27899999999999897,0.0,0.031,86.94200000000001,3.0,0.0375,1.0,1.0,4.065602093356446,1.0,0.90061,4.875197323201151,0.402970039543387,0.6931471805599453,5.0,0.0,0,0.0,0.0,0.0,0.048852898929314215,0.0,0.0,0.06032934862817784,0.03863019838429623,0.0,0.30334562329541226,0.09628013834299116,0.0957208754431132,0.0,0.0,0.25048840470961004,0.0,0.07206586704607346,0.0,0.0,0.0,0.13582237389966126,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
191,7.0,0.0,1.0,0.0,0.0,0.42200000000000004,0.46299999999999897,12.403377227438042,0.5379999999999989,0.000332,5.0,0.0775,0.0,0.0327,89.874,4.0,0.278,1.0,1.0,4.605170185988092,1.0,0.88487,4.836281906951478,0.277396894878556,1.6094379124341003,5.0,0.0,0,0.0,0.03505874416396405,0.0,0.020285198710281283,0.1233056546224258,0.0,0.0,0.0,0.036467305394363915,0.12595826207458083,0.09994605135750766,0.0,0.0,0.13565980564265245,0.14401432929550928,0.10508032876015418,0.0,0.08375029228104003,0.0,0.033734164598499906,0.04511804055424847,0.026347713459267213,0.02199051760101197,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
